student_id,course_id,chapter_id,chapter_order,time_spent_minutes,score,completed
540,1,1,1,22.5,55.9,1
540,1,2,2,34.8,49.3,1
540,1,3,3,23.6,49.8,1
540,1,4,4,23.6,48.6,1
540,1,5,5,20.3,47.9,0
541,5,1,1,15.0,37.4,0
542,1,1,1,16.7,23.1,1
542,1,2,2,15.6,25.8,0
543,4,1,1,16.2,38.3,1
543,4,2,2,16.8,43.5,1
543,4,3,3,19.7,33.6,1
543,4,4,4,23.1,29.7,0
544,5,1,1,26.1,44.1,1
544,5,2,2,13.6,37.0,0
545,2,1,1,29.3,62.4,1
545,2,2,2,17.8,48.4,1
545,2,3,3,32.7,38.0,0
546,4,1,1,24.3,26.5,1
546,4,2,2,21.8,27.6,0
547,4,1,1,15.7,40.7,1
547,4,2,2,19.3,41.8,1
547,4,3,3,19.2,37.3,0
548,4,1,1,12.5,38.5,1
548,4,2,2,15.1,22.6,0
549,1,1,1,18.9,29.2,0
550,1,1,1,32.9,50.1,0
551,2,1,1,28.9,54.1,1
551,2,2,2,32.4,56.4,1
551,2,3,3,28.2,52.5,0
552,1,1,1,33.0,74.8,1
552,1,2,2,33.3,60.2,1
552,1,3,3,23.8,41.2,1
552,1,4,4,20.4,46.4,0
553,1,1,1,27.2,54.1,1
553,1,2,2,24.3,52.7,1
553,1,3,3,17.6,36.3,1
553,1,4,4,21.6,46.8,0
554,2,1,1,30.0,41.2,1
554,2,2,2,23.9,26.4,0
555,1,1,1,22.8,31.7,0
556,5,1,1,17.4,33.3,0
557,3,1,1,26.7,53.2,1
557,3,2,2,32.5,32.2,0
558,4,1,1,9.5,31.1,1
558,4,2,2,6.5,32.0,0
559,1,1,1,14.5,23.9,0
560,4,1,1,53.2,61.3,1
560,4,2,2,31.6,68.1,1
560,4,3,3,37.4,39.9,0
561,5,1,1,16.8,49.7,1
561,5,2,2,31.5,56.4,1
561,5,3,3,23.5,39.9,1
561,5,4,4,28.4,60.6,1
561,5,5,5,25.7,31.1,0
562,2,1,1,14.8,34.7,0
563,1,1,1,13.7,34.6,0
564,2,1,1,17.1,16.6,1
564,2,2,2,17.3,29.7,1
564,2,3,3,12.0,22.2,0
565,2,1,1,21.3,47.9,1
565,2,2,2,40.9,49.9,1
565,2,3,3,24.8,48.9,0
566,4,1,1,32.0,35.0,1
566,4,2,2,25.8,36.5,0
567,4,1,1,41.0,64.9,1
567,4,2,2,27.8,63.6,1
567,4,3,3,24.6,33.2,0
568,2,1,1,14.8,61.5,1
568,2,2,2,35.6,42.4,1
568,2,3,3,32.2,38.3,0
569,4,1,1,18.9,36.6,0
570,2,1,1,13.9,19.5,1
570,2,2,2,11.0,17.7,1
570,2,3,3,5.9,14.4,1
570,2,4,4,10.1,13.5,1
570,2,5,5,5.0,11.6,0
571,2,1,1,20.9,67.9,1
571,2,2,2,31.4,30.1,1
571,2,3,3,15.4,34.5,0
572,1,1,1,24.4,45.4,1
572,1,2,2,28.5,27.2,0
573,2,1,1,30.1,69.3,1
573,2,2,2,18.3,47.3,1
573,2,3,3,24.5,58.2,1
573,2,4,4,21.9,35.2,0
574,1,1,1,31.6,57.7,0
575,2,1,1,21.0,25.8,1
575,2,2,2,18.8,25.0,1
575,2,3,3,17.0,28.4,1
575,2,4,4,8.6,21.5,0
576,1,1,1,23.3,41.5,1
576,1,2,2,19.4,41.0,1
576,1,3,3,17.9,38.6,1
576,1,4,4,29.5,44.8,1
576,1,5,5,10.5,33.3,0
577,5,1,1,24.5,63.7,1
577,5,2,2,37.9,42.8,1
577,5,3,3,25.4,25.2,0
578,4,1,1,24.2,28.3,1
578,4,2,2,17.2,35.4,0
579,2,1,1,11.1,26.5,1
579,2,2,2,14.4,28.0,1
579,2,3,3,14.6,18.3,0
580,1,1,1,16.2,43.3,1
580,1,2,2,19.8,47.0,1
580,1,3,3,23.6,60.0,1
580,1,4,4,25.1,33.6,0
581,2,1,1,13.0,30.4,0
582,2,1,1,30.8,46.6,1
582,2,2,2,20.8,29.0,1
582,2,3,3,35.6,33.5,0
583,3,1,1,14.4,50.9,1
583,3,2,2,26.7,31.7,1
583,3,3,3,17.6,39.1,1
583,3,4,4,24.3,31.7,0
584,2,1,1,23.0,26.6,0
585,1,1,1,14.7,16.4,1
585,1,2,2,11.2,23.7,1
585,1,3,3,16.4,22.9,1
585,1,4,4,11.3,10.0,1
585,1,5,5,8.4,11.2,0
586,3,1,1,43.9,65.8,1
586,3,2,2,20.0,43.0,1
586,3,3,3,32.4,44.9,0
587,3,1,1,24.0,80.8,1
587,3,2,2,34.5,79.3,0
588,4,1,1,35.7,54.7,1
588,4,2,2,45.4,60.1,1
588,4,3,3,33.9,37.7,1
588,4,4,4,25.1,61.9,0
589,3,1,1,23.0,34.2,0
590,5,1,1,34.9,65.6,0
591,1,1,1,27.7,47.8,1
591,1,2,2,9.6,35.2,0
592,4,1,1,24.5,81.8,1
592,4,2,2,32.0,26.7,0
593,3,1,1,33.0,74.7,1
593,3,2,2,24.3,53.1,0
594,1,1,1,34.9,40.0,1
594,1,2,2,23.7,28.0,1
594,1,3,3,22.0,38.1,0
595,5,1,1,21.8,39.2,1
595,5,2,2,30.4,43.5,1
595,5,3,3,24.5,22.3,0
596,3,1,1,28.7,29.0,0
597,3,1,1,34.9,48.5,1
597,3,2,2,40.9,60.4,0
598,1,1,1,40.6,48.9,1
598,1,2,2,34.4,63.4,1
598,1,3,3,29.2,45.5,1
598,1,4,4,21.1,50.8,1
598,1,5,5,27.8,36.9,1
598,1,6,6,16.7,37.1,0
599,3,1,1,37.6,40.6,0
600,1,1,1,19.0,24.3,0
601,3,1,1,17.3,40.7,1
601,3,2,2,23.4,35.2,1
601,3,3,3,19.3,38.5,1
601,3,4,4,15.1,32.0,1
601,3,5,5,14.9,23.1,0
602,3,1,1,23.3,42.9,1
602,3,2,2,16.7,19.5,0
603,3,1,1,14.9,26.7,0
604,1,1,1,51.4,62.4,1
604,1,2,2,32.6,55.8,1
604,1,3,3,33.3,63.4,1
604,1,4,4,22.6,36.8,0
605,1,1,1,16.4,36.5,1
605,1,2,2,15.0,32.0,0
606,4,1,1,22.6,40.5,0
607,5,1,1,32.3,45.8,1
607,5,2,2,18.8,40.6,1
607,5,3,3,23.1,35.6,0
608,2,1,1,35.2,45.7,0
609,3,1,1,45.6,72.0,1
609,3,2,2,24.6,62.7,1
609,3,3,3,33.7,56.0,1
609,3,4,4,36.8,33.2,1
609,3,5,5,19.5,41.3,1
609,3,6,6,5.3,41.0,1
609,3,7,7,21.2,29.6,0
610,4,1,1,36.0,31.6,1
610,4,2,2,23.7,33.5,0
611,5,1,1,21.8,48.6,1
611,5,2,2,21.0,29.9,1
611,5,3,3,15.8,38.2,0
612,1,1,1,32.5,52.5,1
612,1,2,2,11.8,33.2,0
613,1,1,1,30.9,60.3,1
613,1,2,2,14.6,38.2,1
613,1,3,3,14.2,35.1,1
613,1,4,4,13.2,28.2,0
614,1,1,1,29.9,51.5,1
614,1,2,2,41.8,49.7,1
614,1,3,3,24.8,41.9,1
614,1,4,4,27.5,34.5,0
615,1,1,1,13.7,22.4,1
615,1,2,2,17.1,10.9,1
615,1,3,3,12.9,17.7,0
616,1,1,1,33.9,61.5,1
616,1,2,2,32.6,48.9,1
616,1,3,3,45.9,44.6,1
616,1,4,4,20.7,63.2,1
616,1,5,5,12.3,41.6,0
617,3,1,1,15.9,42.0,1
617,3,2,2,27.7,35.4,1
617,3,3,3,12.7,45.0,1
617,3,4,4,21.2,26.2,0
618,5,1,1,14.6,13.5,0
619,5,1,1,11.4,35.0,1
619,5,2,2,13.2,27.7,1
619,5,3,3,11.9,23.1,0
620,1,1,1,16.1,30.6,1
620,1,2,2,7.8,25.8,1
620,1,3,3,11.7,22.7,0
621,5,1,1,29.4,69.9,1
621,5,2,2,16.1,56.7,1
621,5,3,3,28.4,45.1,1
621,5,4,4,15.0,69.1,1
621,5,5,5,25.2,30.9,0
622,1,1,1,20.9,27.9,0
623,1,1,1,22.2,26.9,1
623,1,2,2,23.6,39.6,0
624,1,1,1,12.0,17.6,0
625,2,1,1,17.6,32.3,1
625,2,2,2,18.9,26.3,0
626,5,1,1,16.0,44.3,1
626,5,2,2,27.4,49.3,0
627,2,1,1,15.3,29.1,0
628,5,1,1,25.2,37.4,0
629,2,1,1,47.7,72.3,1
629,2,2,2,39.3,42.0,0
630,4,1,1,28.0,54.9,0
631,3,1,1,18.2,27.7,1
631,3,2,2,9.0,20.6,0
632,4,1,1,20.5,39.7,0
633,4,1,1,26.5,34.7,1
633,4,2,2,10.9,38.9,0
634,4,1,1,10.4,35.5,0
635,4,1,1,9.6,33.7,0
636,3,1,1,13.5,24.7,0
637,5,1,1,24.2,41.6,1
637,5,2,2,18.7,46.4,1
637,5,3,3,20.2,35.8,0
638,5,1,1,5.6,31.8,0
639,3,1,1,21.8,52.4,1
639,3,2,2,13.1,49.1,1
639,3,3,3,17.8,33.0,0
640,1,1,1,36.6,67.3,1
640,1,2,2,20.2,39.7,0
641,1,1,1,22.9,51.0,1
641,1,2,2,20.6,28.9,0
642,5,1,1,32.0,48.8,1
642,5,2,2,25.1,46.1,1
642,5,3,3,27.9,24.4,1
642,5,4,4,18.6,39.9,1
642,5,5,5,23.7,32.7,0
643,5,1,1,36.9,42.2,1
643,5,2,2,29.6,60.4,1
643,5,3,3,25.4,30.0,1
643,5,4,4,22.4,53.3,1
643,5,5,5,28.0,37.3,1
643,5,6,6,22.2,23.9,0
644,2,1,1,26.9,48.7,1
644,2,2,2,12.2,37.3,0
645,3,1,1,31.3,42.6,1
645,3,2,2,32.3,55.8,1
645,3,3,3,28.7,50.9,1
645,3,4,4,14.3,39.1,1
645,3,5,5,16.2,37.9,0
646,4,1,1,19.2,60.3,1
646,4,2,2,18.4,55.2,1
646,4,3,3,17.2,59.9,1
646,4,4,4,14.2,32.0,1
646,4,5,5,25.9,29.5,0
647,4,1,1,27.7,37.6,0
648,4,1,1,28.8,47.6,1
648,4,2,2,17.7,55.6,0
649,1,1,1,11.7,48.5,1
649,1,2,2,29.0,57.9,1
649,1,3,3,24.5,42.9,1
649,1,4,4,25.2,30.1,0
650,3,1,1,18.9,28.2,0
651,1,1,1,36.2,61.0,1
651,1,2,2,18.0,61.0,1
651,1,3,3,26.1,59.3,0
652,5,1,1,24.5,32.3,1
652,5,2,2,19.6,24.9,1
652,5,3,3,18.8,29.3,0
653,2,1,1,12.1,24.8,1
653,2,2,2,15.6,22.7,1
653,2,3,3,11.0,18.1,0
654,1,1,1,20.5,33.1,1
654,1,2,2,26.5,45.3,1
654,1,3,3,18.4,49.9,1
654,1,4,4,18.1,28.1,1
654,1,5,5,6.8,27.0,0
655,5,1,1,26.2,59.6,1
655,5,2,2,32.7,47.4,1
655,5,3,3,39.1,46.5,1
655,5,4,4,33.1,41.4,1
655,5,5,5,19.1,30.2,1
655,5,6,6,11.3,21.0,1
655,5,7,7,15.0,15.5,1
655,5,8,8,8.3,25.1,0
656,4,1,1,15.3,33.1,0
657,4,1,1,28.6,54.8,1
657,4,2,2,23.7,29.9,0
658,2,1,1,12.4,26.2,1
658,2,2,2,13.9,20.9,0
659,5,1,1,33.9,52.8,1
659,5,2,2,42.6,53.4,1
659,5,3,3,27.7,54.7,1
659,5,4,4,26.4,54.1,1
659,5,5,5,25.3,52.2,0
660,4,1,1,11.8,32.7,1
660,4,2,2,9.8,26.0,1
660,4,3,3,15.7,15.9,0
661,1,1,1,32.3,67.8,1
661,1,2,2,30.8,51.8,1
661,1,3,3,24.2,46.1,0
662,5,1,1,26.1,46.9,1
662,5,2,2,15.2,23.0,0
663,5,1,1,36.8,55.1,1
663,5,2,2,35.3,67.6,1
663,5,3,3,31.9,46.2,1
663,5,4,4,29.4,29.6,0
664,3,1,1,49.5,57.6,1
664,3,2,2,34.8,54.1,1
664,3,3,3,20.3,52.8,1
664,3,4,4,22.6,54.3,1
664,3,5,5,15.7,24.6,1
664,3,6,6,18.1,20.3,1
664,3,7,7,13.2,17.9,0
665,2,1,1,22.6,25.7,0
666,1,1,1,29.1,42.1,1
666,1,2,2,36.5,47.4,1
666,1,3,3,21.2,28.7,0
667,4,1,1,23.4,35.7,0
668,1,1,1,6.3,23.7,0
669,5,1,1,16.9,21.6,1
669,5,2,2,11.5,25.8,0
670,4,1,1,9.6,28.5,1
670,4,2,2,9.2,22.5,1
670,4,3,3,16.4,15.9,1
670,4,4,4,6.1,15.2,0
671,4,1,1,15.2,33.7,0
672,4,1,1,20.6,42.7,1
672,4,2,2,13.0,43.0,1
672,4,3,3,25.4,17.4,1
672,4,4,4,12.9,18.5,0
673,1,1,1,22.3,54.2,1
673,1,2,2,24.3,44.5,1
673,1,3,3,22.1,31.8,1
673,1,4,4,14.2,24.7,1
673,1,5,5,16.3,24.6,0
674,3,1,1,24.8,66.6,1
674,3,2,2,34.4,50.1,1
674,3,3,3,35.6,36.8,0
675,4,1,1,35.5,61.2,1
675,4,2,2,26.0,60.6,1
675,4,3,3,22.7,64.4,1
675,4,4,4,25.7,40.6,0
676,5,1,1,23.5,24.0,0
677,2,1,1,24.5,44.5,1
677,2,2,2,29.1,54.4,1
677,2,3,3,28.3,45.4,1
677,2,4,4,22.5,46.2,1
677,2,5,5,21.5,41.4,1
677,2,6,6,14.3,25.7,0
678,3,1,1,23.9,60.7,1
678,3,2,2,37.4,65.0,1
678,3,3,3,23.9,42.6,1
678,3,4,4,22.9,30.0,1
678,3,5,5,20.5,50.1,1
678,3,6,6,20.8,39.6,0
679,4,1,1,30.2,47.3,1
679,4,2,2,18.9,33.1,1
679,4,3,3,16.9,46.9,1
679,4,4,4,16.2,32.9,1
679,4,5,5,18.1,25.6,0
680,4,1,1,37.0,27.1,0
681,2,1,1,39.0,44.0,1
681,2,2,2,23.1,37.4,1
681,2,3,3,36.5,42.3,1
681,2,4,4,14.0,52.5,1
681,2,5,5,16.4,41.8,1
681,2,6,6,14.4,30.5,0
682,2,1,1,10.8,29.3,0
683,3,1,1,20.2,55.5,1
683,3,2,2,23.7,38.8,1
683,3,3,3,15.9,41.8,1
683,3,4,4,11.0,36.6,1
683,3,5,5,14.0,20.1,0
684,5,1,1,35.7,58.0,1
684,5,2,2,50.0,38.1,0
685,2,1,1,27.9,45.7,1
685,2,2,2,37.9,50.7,1
685,2,3,3,31.4,36.5,1
685,2,4,4,20.7,45.0,1
685,2,5,5,23.9,30.8,0
686,5,1,1,24.4,39.7,1
686,5,2,2,19.0,25.4,1
686,5,3,3,16.0,31.2,1
686,5,4,4,11.1,31.2,0
687,2,1,1,21.9,51.2,1
687,2,2,2,24.5,39.6,0
688,2,1,1,24.8,46.2,1
688,2,2,2,33.0,32.8,0
689,1,1,1,9.5,19.2,0
690,1,1,1,39.4,49.4,1
690,1,2,2,29.6,56.4,1
690,1,3,3,26.2,41.1,1
690,1,4,4,13.3,45.3,0
691,2,1,1,21.6,33.2,1
691,2,2,2,17.7,29.0,1
691,2,3,3,11.8,26.1,1
691,2,4,4,15.9,26.8,0
692,3,1,1,12.5,36.2,0
693,3,1,1,33.8,48.9,1
693,3,2,2,20.4,40.5,0
694,3,1,1,9.9,27.0,0
695,4,1,1,30.9,69.4,0
696,5,1,1,29.6,57.7,1
696,5,2,2,33.5,67.3,1
696,5,3,3,27.9,63.2,1
696,5,4,4,23.1,34.1,0
697,5,1,1,15.2,33.1,0
698,3,1,1,33.0,49.1,1
698,3,2,2,36.7,54.4,1
698,3,3,3,30.0,52.6,1
698,3,4,4,20.4,57.5,0
699,3,1,1,24.0,26.8,1
699,3,2,2,16.1,35.2,1
699,3,3,3,12.1,25.3,1
699,3,4,4,8.9,24.9,0
700,1,1,1,18.6,26.8,0
701,5,1,1,17.6,17.3,1
701,5,2,2,18.3,19.4,0
702,5,1,1,33.1,43.3,1
702,5,2,2,24.1,43.5,1
702,5,3,3,14.9,48.9,1
702,5,4,4,14.1,42.5,0
703,5,1,1,37.2,47.1,1
703,5,2,2,12.7,29.0,0
704,5,1,1,19.1,32.9,0
705,5,1,1,11.5,16.6,1
705,5,2,2,9.2,19.0,0
706,5,1,1,24.5,64.9,0
707,2,1,1,13.5,35.5,0
708,4,1,1,34.4,68.0,1
708,4,2,2,34.4,52.5,1
708,4,3,3,23.9,50.0,0
709,2,1,1,23.9,57.6,1
709,2,2,2,27.9,36.7,0
710,3,1,1,31.9,68.3,1
710,3,2,2,19.1,43.1,1
710,3,3,3,14.1,34.1,0
711,1,1,1,26.2,44.5,1
711,1,2,2,20.1,26.1,1
711,1,3,3,22.1,36.9,0
712,2,1,1,28.7,60.3,1
712,2,2,2,17.9,34.8,1
712,2,3,3,21.0,41.6,1
712,2,4,4,25.3,13.7,1
712,2,5,5,23.8,29.0,0
713,3,1,1,7.4,19.3,1
713,3,2,2,7.4,30.7,0
714,3,1,1,21.1,33.0,0
715,3,1,1,13.5,28.2,1
715,3,2,2,8.5,24.7,0
716,5,1,1,15.6,28.1,1
716,5,2,2,15.5,20.4,1
716,5,3,3,13.0,19.0,1
716,5,4,4,5.0,23.8,0
717,5,1,1,7.0,31.3,0
718,3,1,1,43.3,74.5,1
718,3,2,2,30.5,67.1,1
718,3,3,3,24.8,68.0,1
718,3,4,4,31.6,49.0,1
718,3,5,5,19.2,48.3,1
718,3,6,6,6.5,34.2,0
719,4,1,1,8.4,28.0,0
720,5,1,1,7.2,23.0,1
720,5,2,2,8.2,16.3,0
721,1,1,1,33.5,49.5,1
721,1,2,2,17.9,61.0,1
721,1,3,3,25.0,40.5,1
721,1,4,4,25.3,31.7,1
721,1,5,5,16.5,21.2,0
722,3,1,1,9.3,16.0,0
723,5,1,1,42.4,75.2,1
723,5,2,2,27.1,59.6,1
723,5,3,3,21.1,48.8,1
723,5,4,4,24.5,43.4,0
724,5,1,1,11.7,20.3,1
724,5,2,2,9.4,21.0,0
725,5,1,1,22.3,31.3,1
725,5,2,2,17.4,28.6,1
725,5,3,3,11.0,17.1,1
725,5,4,4,13.6,17.9,0
726,4,1,1,22.7,29.6,1
726,4,2,2,11.3,26.3,0
727,2,1,1,25.2,57.8,1
727,2,2,2,23.2,38.1,0
728,3,1,1,26.6,58.1,1
728,3,2,2,29.0,39.5,1
728,3,3,3,26.0,40.8,1
728,3,4,4,19.9,15.0,1
728,3,5,5,10.5,18.8,0
729,5,1,1,9.9,32.3,0
730,4,1,1,16.8,35.8,0
731,1,1,1,16.5,31.2,1
731,1,2,2,24.2,19.1,1
731,1,3,3,12.2,26.4,0
732,1,1,1,15.7,29.4,1
732,1,2,2,20.0,29.8,0
733,5,1,1,16.1,29.4,0
734,4,1,1,8.6,14.3,1
734,4,2,2,15.5,35.6,1
734,4,3,3,16.4,22.9,1
734,4,4,4,17.3,32.5,0
735,1,1,1,39.3,42.1,1
735,1,2,2,24.2,33.0,0
736,3,1,1,21.2,32.6,0
737,5,1,1,26.7,39.6,0
738,4,1,1,47.4,55.4,1
738,4,2,2,29.6,60.4,1
738,4,3,3,31.5,47.7,1
738,4,4,4,15.2,32.1,0
739,2,1,1,16.3,26.4,0
740,3,1,1,25.3,50.5,1
740,3,2,2,15.6,27.2,0
741,4,1,1,7.3,42.3,1
741,4,2,2,17.2,25.4,0
742,3,1,1,30.7,60.3,1
742,3,2,2,21.2,20.4,1
742,3,3,3,28.4,42.8,1
742,3,4,4,25.0,30.5,0
743,3,1,1,35.2,46.9,1
743,3,2,2,30.7,50.9,1
743,3,3,3,31.0,70.3,0
744,4,1,1,51.3,51.7,1
744,4,2,2,22.1,71.4,1
744,4,3,3,26.7,52.7,1
744,4,4,4,19.2,23.3,0
745,1,1,1,30.3,50.8,1
745,1,2,2,18.3,50.2,1
745,1,3,3,32.9,40.0,1
745,1,4,4,23.5,38.7,0
746,4,1,1,28.7,61.4,1
746,4,2,2,21.0,52.7,1
746,4,3,3,25.9,47.0,1
746,4,4,4,17.8,27.2,0
747,5,1,1,15.1,33.9,1
747,5,2,2,13.0,14.5,0
748,3,1,1,18.9,31.0,0
749,2,1,1,30.5,48.3,1
749,2,2,2,32.3,47.1,1
749,2,3,3,19.7,48.5,1
749,2,4,4,19.3,46.6,1
749,2,5,5,25.8,28.3,0
750,5,1,1,25.0,45.6,1
750,5,2,2,30.7,32.2,1
750,5,3,3,25.7,57.1,0
751,5,1,1,18.1,30.2,1
751,5,2,2,22.8,27.8,0
752,5,1,1,20.3,75.6,1
752,5,2,2,22.8,46.6,1
752,5,3,3,25.3,33.8,0
753,2,1,1,16.5,41.2,1
753,2,2,2,10.2,37.1,0
754,4,1,1,20.3,35.3,0
755,3,1,1,7.5,24.8,0
756,4,1,1,11.6,31.6,1
756,4,2,2,14.1,33.0,0
757,5,1,1,26.4,53.9,1
757,5,2,2,26.2,48.8,1
757,5,3,3,24.9,30.5,1
757,5,4,4,11.9,24.8,0
758,5,1,1,35.1,65.4,1
758,5,2,2,26.8,52.9,1
758,5,3,3,20.1,47.4,1
758,5,4,4,25.1,36.3,1
758,5,5,5,28.5,37.5,1
758,5,6,6,15.0,43.7,1
758,5,7,7,10.2,34.1,1
758,5,8,8,13.4,17.5,0
759,3,1,1,27.9,39.9,1
759,3,2,2,25.4,36.7,1
759,3,3,3,10.0,41.6,0
760,4,1,1,15.3,35.3,0
761,3,1,1,33.6,63.2,1
761,3,2,2,39.3,35.6,0
762,4,1,1,20.6,36.2,1
762,4,2,2,26.0,41.8,1
762,4,3,3,20.3,42.2,1
762,4,4,4,18.0,30.0,1
762,4,5,5,20.2,9.4,1
762,4,6,6,16.8,12.7,0
763,3,1,1,24.6,50.1,1
763,3,2,2,17.3,45.6,1
763,3,3,3,21.6,40.4,1
763,3,4,4,21.9,26.9,1
763,3,5,5,14.1,31.4,1
763,3,6,6,8.9,20.5,0
764,4,1,1,17.3,21.3,0
765,3,1,1,18.4,60.8,1
765,3,2,2,28.3,48.4,1
765,3,3,3,32.5,31.4,1
765,3,4,4,28.5,42.3,1
765,3,5,5,6.0,42.7,0
766,1,1,1,32.0,70.3,1
766,1,2,2,38.3,26.1,1
766,1,3,3,15.6,59.0,1
766,1,4,4,25.4,31.9,1
766,1,5,5,14.7,45.3,1
766,1,6,6,20.1,34.1,0
767,4,1,1,32.9,48.8,1
767,4,2,2,16.3,51.2,1
767,4,3,3,21.8,22.7,0
768,4,1,1,30.7,78.5,1
768,4,2,2,38.9,43.2,1
768,4,3,3,38.8,77.8,1
768,4,4,4,38.9,39.9,1
768,4,5,5,23.4,37.6,0
769,3,1,1,32.3,44.8,1
769,3,2,2,26.5,26.0,0
770,4,1,1,24.6,51.8,0
771,4,1,1,37.0,46.4,1
771,4,2,2,22.8,49.7,1
771,4,3,3,18.9,48.0,0
772,5,1,1,33.4,40.8,0
773,2,1,1,25.3,42.3,1
773,2,2,2,18.3,35.9,1
773,2,3,3,22.5,33.5,1
773,2,4,4,20.6,19.7,1
773,2,5,5,17.8,31.5,1
773,2,6,6,14.6,21.1,0
774,4,1,1,10.4,27.4,1
774,4,2,2,14.4,15.8,1
774,4,3,3,11.5,20.2,0
775,5,1,1,15.7,42.6,1
775,5,2,2,18.9,30.6,0
776,5,1,1,25.8,38.3,0
777,4,1,1,23.9,19.2,1
777,4,2,2,21.7,23.2,0
778,2,1,1,32.2,78.9,1
778,2,2,2,38.9,43.1,1
778,2,3,3,35.8,71.6,1
778,2,4,4,30.0,64.0,1
778,2,5,5,14.7,22.8,1
778,2,6,6,22.0,44.9,1
778,2,7,7,23.5,29.9,0
779,2,1,1,46.2,61.6,1
779,2,2,2,44.8,45.2,1
779,2,3,3,36.3,45.1,1
779,2,4,4,16.2,24.7,0
780,2,1,1,34.9,41.3,1
780,2,2,2,18.5,60.5,1
780,2,3,3,21.3,34.6,0
781,2,1,1,45.2,68.4,1
781,2,2,2,29.2,57.9,1
781,2,3,3,21.1,39.3,1
781,2,4,4,19.6,37.7,0
782,3,1,1,31.0,55.7,1
782,3,2,2,28.1,79.4,1
782,3,3,3,23.4,38.8,1
782,3,4,4,24.7,56.6,1
782,3,5,5,21.9,49.2,0
783,4,1,1,24.9,32.2,0
784,4,1,1,31.4,45.8,1
784,4,2,2,35.9,42.1,1
784,4,3,3,26.1,39.1,1
784,4,4,4,18.5,28.9,0
785,3,1,1,35.9,49.4,1
785,3,2,2,35.0,51.4,1
785,3,3,3,34.5,46.8,1
785,3,4,4,23.9,59.8,0
786,4,1,1,18.3,22.8,0
787,3,1,1,37.7,38.9,1
787,3,2,2,25.6,64.2,1
787,3,3,3,6.1,35.5,0
788,1,1,1,45.1,48.0,1
788,1,2,2,34.0,45.2,1
788,1,3,3,20.6,37.8,1
788,1,4,4,12.5,34.8,0
789,1,1,1,9.0,16.8,0
790,2,1,1,28.8,35.1,0
791,5,1,1,32.1,57.1,1
791,5,2,2,38.4,51.2,1
791,5,3,3,34.0,61.2,1
791,5,4,4,30.2,45.0,1
791,5,5,5,32.7,27.1,0
792,1,1,1,27.4,43.9,1
792,1,2,2,19.7,31.8,0
793,2,1,1,22.2,49.8,1
793,2,2,2,28.6,30.1,1
793,2,3,3,20.4,39.9,0
794,1,1,1,24.0,52.0,1
794,1,2,2,34.5,56.2,1
794,1,3,3,26.5,54.5,1
794,1,4,4,18.2,30.4,1
794,1,5,5,16.2,40.1,1
794,1,6,6,15.4,37.7,0
795,3,1,1,36.8,51.1,1
795,3,2,2,29.4,48.9,1
795,3,3,3,28.1,37.5,0
796,4,1,1,48.1,55.3,1
796,4,2,2,21.2,52.3,1
796,4,3,3,34.5,45.2,0
797,4,1,1,32.3,43.2,1
797,4,2,2,29.5,41.5,1
797,4,3,3,19.1,33.0,1
797,4,4,4,21.7,29.0,0
798,1,1,1,13.6,28.0,1
798,1,2,2,16.1,30.3,0
799,5,1,1,28.5,80.9,0
800,3,1,1,25.3,33.4,0
